NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
2;1;11;1:41.430;0;;34.268;0;33.826;0;33.336;0;139.3;19:45.085;11:24:18.837;0:34.268;0:33.826;0:33.336;209.3;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.268;33.826;33.336;24.169;24.169;10.099;34.268;19.123;53.391;14.703;1:08.094;13.339;1:21.433;19.997;1:41.430;
2;1;12;1:41.003;2;;34.254;2;33.881;0;32.868;0;139.9;21:26.088;11:25:59.840;0:34.254;0:33.881;0:32.868;212.2;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.254;33.881;32.868;24.138;24.138;10.116;34.254;19.213;53.467;14.668;1:08.135;13.028;1:21.163;19.840;1:41.003;
2;1;13;1:41.714;0;;34.304;0;34.437;0;32.973;0;138.9;23:07.802;11:27:41.554;0:34.304;0:34.437;0:32.973;211.4;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.304;34.437;32.973;24.160;24.160;10.144;34.304;19.118;53.422;15.319;1:08.741;13.286;1:22.027;19.687;1:41.714;
2;1;14;2:02.838;0;;34.557;0;38.470;0;49.811;0;115.0;25:10.640;11:29:44.392;0:34.557;0:38.470;0:49.811;206.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;34.557;38.470;49.811;24.433;24.433;10.124;34.557;21.514;56.071;16.956;1:13.027;19.229;1:32.256;30.582;2:02.838;
2;1;15;2:33.535;0;;54.067;0;50.349;0;49.119;0;92.0;27:44.175;11:32:17.927;0:54.067;0:50.349;0:49.119;109.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;54.067;50.349;49.119;40.544;40.544;13.523;54.067;31.463;1:25.530;18.886;1:44.416;20.311;2:04.727;28.808;2:33.535;
2;1;16;2:31.921;0;;53.061;0;50.434;0;48.426;0;93.0;30:16.096;11:34:49.848;0:53.061;0:50.434;0:48.426;110.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;53.061;50.434;48.426;39.612;39.612;13.449;53.061;31.556;1:24.617;18.878;1:43.495;20.352;2:03.847;28.074;2:31.921;
2;1;17;2:14.002;0;;49.387;0;42.962;0;41.653;0;105.5;32:30.098;11:37:03.850;0:49.387;0:42.962;0:41.653;140.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;49.387;42.962;41.653;36.743;36.743;12.644;49.387;24.653;1:14.040;18.309;1:32.349;18.552;1:50.901;23.101;2:14.002;
2;1;18;1:42.802;0;;36.000;0;34.015;0;32.787;0;137.5;34:12.900;11:38:46.652;0:36.000;0:34.015;0:32.787;203.0;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;36.000;34.015;32.787;25.589;25.589;10.411;36.000;19.203;55.203;14.812;1:10.015;13.048;1:23.063;19.739;1:42.802;
2;1;19;2:13.136;0;;41.972;0;45.954;0;45.210;0;106.1;36:26.036;11:40:59.788;0:41.972;0:45.954;0:45.210;189.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;41.972;45.954;45.210;29.541;29.541;12.431;41.972;26.763;1:08.735;19.191;1:27.926;18.332;1:46.258;26.878;2:13.136;
2;1;20;2:22.581;0;;48.804;0;49.246;0;44.531;0;99.1;38:48.617;11:43:22.369;0:48.804;0:49.246;0:44.531;131.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;48.804;49.246;44.531;36.196;36.196;12.608;48.804;30.160;1:18.964;19.086;1:38.050;17.817;1:55.867;26.714;2:22.581;
2;1;21;2:22.175;0;;49.228;0;48.938;0;44.009;0;99.4;41:10.792;11:45:44.544;0:49.228;0:48.938;0:44.009;128.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;49.228;48.938;44.009;35.969;35.969;13.259;49.228;29.956;1:19.184;18.982;1:38.166;17.805;1:55.971;26.204;2:22.175;
2;1;22;2:13.315;0;;45.306;0;45.701;0;42.308;0;106.0;43:24.107;11:47:57.859;0:45.306;0:45.701;0:42.308;133.0;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FCY;45.306;45.701;42.308;32.989;32.989;12.317;45.306;27.456;1:12.762;18.245;1:31.007;16.658;1:47.665;25.650;2:13.315;
2;1;23;2:08.226;0;;46.882;0;41.827;0;39.517;0;110.2;45:32.333;11:50:06.085;0:46.882;0:41.827;0:39.517;148.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;46.882;41.827;39.517;34.731;34.731;12.151;46.882;24.408;1:11.290;17.419;1:28.709;15.762;1:44.471;23.755;2:08.226;
20;1;1;2:05.070;0;;47.273;0;40.133;0;37.664;0;113.0;2:05.070;11:06:38.822;0:47.273;0:40.133;0:37.664;193.2;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.273;40.133;37.664;35.507;35.507;11.766;47.273;21.414;1:08.687;18.719;1:27.406;14.948;1:42.354;22.716;2:05.070;
20;1;2;2:10.126;0;;39.751;0;39.999;0;50.376;0;108.6;4:15.196;11:08:48.948;0:39.751;0:39.999;0:50.376;199.3;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;39.751;39.999;50.376;27.734;27.734;12.017;39.751;22.075;1:01.826;17.924;1:19.750;27.089;1:46.839;23.287;2:10.126;
20;1;3;2:06.511;0;;44.487;0;44.178;0;37.846;0;111.7;6:21.707;11:10:55.459;0:44.487;0:44.178;0:37.846;195.3;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;44.487;44.178;37.846;32.296;32.296;12.191;44.487;26.766;1:11.253;17.412;1:28.665;15.621;1:44.286;22.225;2:06.511;
20;1;4;1:56.657;0;;39.187;0;40.456;0;37.014;0;121.1;8:18.364;11:12:52.116;0:39.187;0:40.456;0:37.014;201.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;39.187;40.456;37.014;27.524;27.524;11.663;39.187;22.737;1:01.924;17.719;1:19.643;14.720;1:34.363;22.294;1:56.657;
20;1;5;1:53.816;0;;38.403;0;38.703;0;36.710;0;124.2;10:12.180;11:14:45.932;0:38.403;0:38.703;0:36.710;199.3;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.403;38.703;36.710;27.058;27.058;11.345;38.403;20.687;59.090;18.016;1:17.106;14.716;1:31.822;21.994;1:53.816;
20;1;6;1:54.132;0;;38.760;0;38.906;0;36.466;0;123.8;12:06.312;11:16:40.064;0:38.760;0:38.906;0:36.466;199.3;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.760;38.906;36.466;27.260;27.260;11.500;38.760;21.198;59.958;17.708;1:17.666;14.692;1:32.358;21.774;1:54.132;
20;1;7;1:52.072;0;;37.922;0;38.035;0;36.115;0;126.1;13:58.384;11:18:32.136;0:37.922;0:38.035;0:36.115;200.0;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.922;38.035;36.115;26.679;26.679;11.243;37.922;20.489;58.411;17.546;1:15.957;14.375;1:30.332;21.740;1:52.072;
20;1;8;1:50.724;0;;37.863;0;37.598;0;35.263;0;127.6;15:49.108;11:20:22.860;0:37.863;0:37.598;0:35.263;201.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.863;37.598;35.263;26.590;26.590;11.273;37.863;20.742;58.605;16.856;1:15.461;14.029;1:29.490;21.234;1:50.724;
20;1;9;1:50.247;0;;37.143;0;37.378;0;35.726;0;128.2;17:39.355;11:22:13.107;0:37.143;0:37.378;0:35.726;203.0;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.143;37.378;35.726;26.112;26.112;11.031;37.143;20.580;57.723;16.798;1:14.521;14.203;1:28.724;21.523;1:50.247;
20;1;10;1:48.733;0;;37.196;0;36.353;2;35.184;2;130.0;19:28.088;11:24:01.840;0:37.196;0:36.353;0:35.184;201.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.196;36.353;35.184;26.245;26.245;10.951;37.196;19.789;56.985;16.564;1:13.549;13.558;1:27.107;21.626;1:48.733;
20;1;11;1:51.307;0;;37.892;0;37.055;0;36.360;0;127.0;21:19.395;11:25:53.147;0:37.892;0:37.055;0:36.360;200.0;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.892;37.055;36.360;26.462;26.462;11.430;37.892;20.522;58.414;16.533;1:14.947;14.063;1:29.010;22.297;1:51.307;
20;1;12;1:54.516;0;;37.039;0;40.643;0;36.834;0;123.4;23:13.911;11:27:47.663;0:37.039;0:40.643;0:36.834;201.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.039;40.643;36.834;26.136;26.136;10.903;37.039;20.500;57.539;20.143;1:17.682;15.878;1:33.560;20.956;1:54.516;
20;1;13;2:03.227;0;;48.754;0;37.086;0;37.387;0;114.7;25:17.138;11:29:50.890;0:48.754;0:37.086;0:37.387;192.2;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;48.754;37.086;37.387;37.520;37.520;11.234;48.754;20.593;1:09.347;16.493;1:25.840;14.187;1:40.027;23.200;2:03.227;
20;1;14;2:41.378;0;B;49.904;0;50.883;0;1:00.591;0;87.6;27:58.516;11:32:32.268;0:49.904;0:50.883;1:00.591;140.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;49.904;50.883;60.591;36.981;36.981;12.923;49.904;32.408;1:22.312;18.475;1:40.787;20.177;2:00.964;40.414;2:41.378;
20;1;15;2:35.016;0;;1:06.009;0;38.608;0;50.399;0;91.2;30:33.532;11:35:07.284;1:06.009;0:38.608;0:50.399;181.2;Ramon Llano;0:00:56.101;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;66.009;38.608;50.399;54.511;54.511;11.498;1:06.009;21.678;1:27.687;16.930;1:44.617;20.934;2:05.551;29.465;2:35.016;
20;1;16;2:06.128;0;;46.526;0;42.262;0;37.340;0;112.0;32:39.660;11:37:13.412;0:46.526;0:42.262;0:37.340;157.2;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.526;42.262;37.340;35.362;35.362;11.164;46.526;25.434;1:11.960;16.828;1:28.788;15.958;1:44.746;21.382;2:06.128;
20;1;17;1:48.350;2;;36.012;2;37.102;0;35.236;0;130.4;34:28.010;11:39:01.762;0:36.012;0:37.102;0:35.236;204.2;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;36.012;37.102;35.236;25.319;25.319;10.693;36.012;20.197;56.209;16.905;1:13.114;13.879;1:26.993;21.357;1:48.350;
20;1;18;2:08.062;0;;37.219;0;49.576;0;41.267;0;110.3;36:36.072;11:41:09.824;0:37.219;0:49.576;0:41.267;203.0;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;37.219;49.576;41.267;26.241;26.241;10.978;37.219;29.741;1:06.960;19.835;1:26.795;16.260;1:43.055;25.007;2:08.062;
20;1;19;2:25.053;0;;46.803;0;54.228;0;44.022;0;97.4;39:01.125;11:43:34.877;0:46.803;0:54.228;0:44.022;142.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;46.803;54.228;44.022;35.303;35.303;11.500;46.803;34.817;1:21.620;19.411;1:41.031;15.643;1:56.674;28.379;2:25.053;
20;1;20;2:19.929;0;;45.367;0;51.976;0;42.586;0;101.0;41:21.054;11:45:54.806;0:45.367;0:51.976;0:42.586;141.2;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;45.367;51.976;42.586;33.690;33.690;11.677;45.367;31.880;1:17.247;20.096;1:37.343;17.301;1:54.644;25.285;2:19.929;
20;1;21;2:12.960;0;;46.012;0;44.580;0;42.368;0;106.3;43:34.014;11:48:07.766;0:46.012;0:44.580;0:42.368;148.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FCY;46.012;44.580;42.368;34.635;34.635;11.377;46.012;27.730;1:13.742;16.850;1:30.592;16.669;1:47.261;25.699;2:12.960;
20;1;22;2:10.201;0;;47.369;0;42.972;0;39.860;0;108.5;45:44.215;11:50:17.967;0:47.369;0:42.972;0:39.860;138.1;Ramon Llano;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;47.369;42.972;39.860;35.652;35.652;11.717;47.369;26.237;1:13.606;16.735;1:30.341;16.660;1:47.001;23.200;2:10.201;
21;1;1;1:50.220;0;;39.773;0;35.468;0;34.979;0;128.2;1:50.220;11:06:23.972;0:39.773;0:35.468;0:34.979;199.3;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;39.773;35.468;34.979;28.965;28.965;10.808;39.773;19.593;59.366;15.875;1:15.241;13.816;1:29.057;21.163;1:50.220;
21;1;2;2:04.614;0;;36.320;0;39.180;0;49.114;0;113.4;3:54.834;11:08:28.586;0:36.320;0:39.180;0:49.114;212.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;36.320;39.180;49.114;25.573;25.573;10.747;36.320;22.341;58.661;16.839;1:15.500;23.974;1:39.474;25.140;2:04.614;
21;1;3;2:14.937;0;;51.112;0;42.354;0;41.471;0;104.7;6:09.771;11:10:43.523;0:51.112;0:42.354;0:41.471;153.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;51.112;42.354;41.471;37.999;37.999;13.113;51.112;24.120;1:15.232;18.234;1:33.466;18.967;1:52.433;22.504;2:14.937;
21;1;4;1:45.463;0;;36.606;0;34.643;0;34.214;0;134.0;7:55.234;11:12:28.986;0:36.606;0:34.643;0:34.214;208.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;36.606;34.643;34.214;26.235;26.235;10.371;36.606;19.262;55.868;15.381;1:11.249;13.504;1:24.753;20.710;1:45.463;
21;1;5;1:45.025;0;;35.687;0;35.433;0;33.905;0;134.5;9:40.259;11:14:14.011;0:35.687;0:35.433;0:33.905;210.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.687;35.433;33.905;25.128;25.128;10.559;35.687;19.539;55.226;15.894;1:11.120;13.530;1:24.650;20.375;1:45.025;
21;1;6;1:42.511;0;;34.613;0;34.727;0;33.171;0;137.8;11:22.770;11:15:56.522;0:34.613;0:34.727;0:33.171;213.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.613;34.727;33.171;24.349;24.349;10.264;34.613;19.368;53.981;15.359;1:09.340;13.033;1:22.373;20.138;1:42.511;
21;1;7;1:42.663;0;;35.084;0;34.602;0;32.977;0;137.6;13:05.433;11:17:39.185;0:35.084;0:34.602;0:32.977;213.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.084;34.602;32.977;24.688;24.688;10.396;35.084;19.430;54.514;15.172;1:09.686;12.892;1:22.578;20.085;1:42.663;
21;1;8;1:42.075;0;;35.104;0;34.148;2;32.823;0;138.4;14:47.508;11:19:21.260;0:35.104;0:34.148;0:32.823;210.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.104;34.148;32.823;24.773;24.773;10.331;35.104;19.060;54.164;15.088;1:09.252;12.877;1:22.129;19.946;1:42.075;
21;1;9;1:42.994;0;;35.332;0;34.851;0;32.811;2;137.2;16:30.502;11:21:04.254;0:35.332;0:34.851;0:32.811;214.3;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.332;34.851;32.811;24.581;24.581;10.751;35.332;19.584;54.916;15.267;1:10.183;12.801;1:22.984;20.010;1:42.994;
21;1;10;1:42.453;0;;34.594;0;34.913;0;32.946;0;137.9;18:12.955;11:22:46.707;0:34.594;0:34.913;0:32.946;211.4;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.594;34.913;32.946;24.270;24.270;10.324;34.594;19.612;54.206;15.301;1:09.507;12.957;1:22.464;19.989;1:42.453;
21;1;11;1:42.056;2;;34.589;2;34.222;0;33.245;0;138.5;19:55.011;11:24:28.763;0:34.589;0:34.222;0:33.245;214.3;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.589;34.222;33.245;24.269;24.269;10.320;34.589;19.200;53.789;15.022;1:08.811;13.020;1:21.831;20.225;1:42.056;
21;1;12;1:43.339;0;;34.975;0;34.568;0;33.796;0;136.7;21:38.350;11:26:12.102;0:34.975;0:34.568;0:33.796;209.3;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.975;34.568;33.796;24.638;24.638;10.337;34.975;19.307;54.282;15.261;1:09.543;13.441;1:22.984;20.355;1:43.339;
21;1;13;1:42.477;0;;35.243;0;34.215;0;33.019;0;137.9;23:20.827;11:27:54.579;0:35.243;0:34.215;0:33.019;207.3;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.243;34.215;33.019;24.938;24.938;10.305;35.243;19.260;54.503;14.955;1:09.458;12.902;1:22.360;20.117;1:42.477;
21;1;14;1:58.168;0;;43.181;0;36.885;0;38.102;0;119.6;25:18.995;11:29:52.747;0:43.181;0:36.885;0:38.102;193.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;43.181;36.885;38.102;31.726;31.726;11.455;43.181;20.809;1:03.990;16.076;1:20.066;14.681;1:34.747;23.421;1:58.168;
21;1;15;2:29.308;0;;49.455;0;51.380;0;48.473;0;94.6;27:48.303;11:32:22.055;0:49.455;0:51.380;0:48.473;137.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;49.455;51.380;48.473;37.526;37.526;11.929;49.455;32.906;1:22.361;18.474;1:40.835;19.920;2:00.755;28.553;2:29.308;
21;1;16;2:32.011;0;;52.175;0;50.435;0;49.401;0;93.0;30:20.314;11:34:54.066;0:52.175;0:50.435;0:49.401;119.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;52.175;50.435;49.401;39.616;39.616;12.559;52.175;31.284;1:23.459;19.151;1:42.610;20.590;2:03.200;28.811;2:32.011;
21;1;17;2:10.833;0;;48.563;0;41.865;0;40.405;0;108.0;32:31.147;11:37:04.899;0:48.563;0:41.865;0:40.405;153.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;48.563;41.865;40.405;35.892;35.892;12.671;48.563;24.720;1:13.283;17.145;1:30.428;18.648;1:49.076;21.757;2:10.833;
21;1;18;1:43.872;0;;35.629;0;35.404;0;32.839;0;136.0;34:15.019;11:38:48.771;0:35.629;0:35.404;0:32.839;212.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;35.629;35.404;32.839;25.074;25.074;10.555;35.629;20.125;55.754;15.279;1:11.033;12.893;1:23.926;19.946;1:43.872;
21;1;19;2:11.816;0;;40.855;0;46.006;0;44.955;0;107.2;36:26.835;11:41:00.587;0:40.855;0:46.006;0:44.955;188.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;40.855;46.006;44.955;28.437;28.437;12.418;40.855;27.125;1:07.980;18.881;1:26.861;18.135;1:44.996;26.820;2:11.816;
21;1;20;2:22.864;0;;48.943;0;49.519;0;44.402;0;98.9;38:49.699;11:43:23.451;0:48.943;0:49.519;0:44.402;132.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;48.943;49.519;44.402;36.286;36.286;12.657;48.943;30.944;1:19.887;18.575;1:38.462;17.547;1:56.009;26.855;2:22.864;
21;1;21;2:22.038;0;;49.339;0;48.837;0;43.862;0;99.5;41:11.737;11:45:45.489;0:49.339;0:48.837;0:43.862;136.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;49.339;48.837;43.862;35.803;35.803;13.536;49.339;29.740;1:19.079;19.097;1:38.176;17.563;1:55.739;26.299;2:22.038;
21;1;22;2:13.969;0;;45.694;0;45.537;0;42.738;0;105.5;43:25.706;11:47:59.458;0:45.694;0:45.537;0:42.738;145.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;45.694;45.537;42.738;33.425;33.425;12.269;45.694;26.865;1:12.559;18.672;1:31.231;17.109;1:48.340;25.629;2:13.969;
21;1;23;2:08.909;0;;46.625;0;42.078;0;40.206;0;109.6;45:34.615;11:50:08.367;0:46.625;0:42.078;0:40.206;136.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;46.625;42.078;40.206;34.629;34.629;11.996;46.625;25.128;1:11.753;16.950;1:28.703;16.489;1:45.192;23.717;2:08.909;
22;1;1;1:48.841;0;;38.909;0;36.099;0;33.833;0;129.8;1:48.841;11:06:22.593;0:38.909;0:36.099;0:33.833;200.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.909;36.099;33.833;28.257;28.257;10.652;38.909;20.112;59.021;15.987;1:15.008;13.344;1:28.352;20.489;1:48.841;
22;1;2;2:03.957;0;;35.714;0;38.984;0;49.259;0;114.0;3:52.798;11:08:26.550;0:35.714;0:38.984;0:49.259;210.1;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;35.714;38.984;49.259;25.098;25.098;10.616;35.714;21.515;57.229;17.469;1:14.698;22.789;1:37.487;26.470;2:03.957;
22;1;3;2:16.270;0;;50.581;0;43.351;0;42.338;0;103.7;6:09.068;11:10:42.820;0:50.581;0:43.351;0:42.338;143.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;50.581;43.351;42.338;37.497;37.497;13.084;50.581;24.478;1:15.059;18.873;1:33.932;19.188;1:53.120;23.150;2:16.270;
22;1;4;1:43.194;0;;36.036;0;34.263;0;32.895;0;136.9;7:52.262;11:12:26.014;0:36.036;0:34.263;0:32.895;208.1;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;36.036;34.263;32.895;25.479;25.479;10.557;36.036;19.181;55.217;15.082;1:10.299;12.840;1:23.139;20.055;1:43.194;
22;1;5;1:42.246;0;;34.792;0;34.618;0;32.836;0;138.2;9:34.508;11:14:08.260;0:34.792;0:34.618;0:32.836;213.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.792;34.618;32.836;24.590;24.590;10.202;34.792;19.354;54.146;15.264;1:09.410;12.893;1:22.303;19.943;1:42.246;
22;1;6;1:41.742;0;;34.823;0;34.216;0;32.703;0;138.9;11:16.250;11:15:50.002;0:34.823;0:34.216;0:32.703;213.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.823;34.216;32.703;24.556;24.556;10.267;34.823;19.054;53.877;15.162;1:09.039;12.805;1:21.844;19.898;1:41.742;
22;1;7;1:42.340;0;;34.840;0;34.708;0;32.792;0;138.1;12:58.590;11:17:32.342;0:34.840;0:34.708;0:32.792;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.840;34.708;32.792;24.674;24.674;10.166;34.840;19.300;54.140;15.408;1:09.548;12.946;1:22.494;19.846;1:42.340;
22;1;8;1:41.183;0;;34.273;0;34.295;0;32.615;0;139.7;14:39.773;11:19:13.525;0:34.273;0:34.295;0:32.615;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.273;34.295;32.615;24.192;24.192;10.081;34.273;19.160;53.433;15.135;1:08.568;12.870;1:21.438;19.745;1:41.183;
22;1;9;1:41.690;0;;35.039;0;34.015;0;32.636;0;139.0;16:21.463;11:20:55.215;0:35.039;0:34.015;0:32.636;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;35.039;34.015;32.636;24.537;24.537;10.502;35.039;19.035;54.074;14.980;1:09.054;12.886;1:21.940;19.750;1:41.690;
22;1;10;1:40.460;2;;34.242;0;33.731;2;32.487;2;140.7;18:01.923;11:22:35.675;0:34.242;0:33.731;0:32.487;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.242;33.731;32.487;24.093;24.093;10.149;34.242;18.970;53.212;14.761;1:07.973;12.749;1:20.722;19.738;1:40.460;
22;1;11;1:40.542;0;;34.207;0;33.772;0;32.563;0;140.5;19:42.465;11:24:16.217;0:34.207;0:33.772;0:32.563;212.2;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.207;33.772;32.563;23.982;23.982;10.225;34.207;18.943;53.150;14.829;1:07.979;12.832;1:20.811;19.731;1:40.542;
22;1;12;1:42.219;0;;34.781;0;34.193;0;33.245;0;138.2;21:24.684;11:25:58.436;0:34.781;0:34.193;0:33.245;214.3;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.781;34.193;33.245;24.577;24.577;10.204;34.781;19.263;54.044;14.930;1:08.974;12.847;1:21.821;20.398;1:42.219;
22;1;13;1:44.489;0;;34.398;0;36.232;0;33.859;0;135.2;23:09.173;11:27:42.925;0:34.398;0:36.232;0:33.859;213.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;34.398;36.232;33.859;24.245;24.245;10.153;34.398;19.082;53.480;17.150;1:10.630;14.130;1:24.760;19.729;1:44.489;
22;1;14;2:01.785;0;;34.049;3;37.992;0;49.744;0;116.0;25:10.958;11:29:44.710;0:34.049;0:37.992;0:49.744;213.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;34.049;37.992;49.744;23.890;23.890;10.159;34.049;21.144;55.193;16.848;1:12.041;19.051;1:31.092;30.693;2:01.785;
22;1;15;2:33.471;0;;53.943;0;50.407;0;49.121;0;92.1;27:44.429;11:32:18.181;0:53.943;0:50.407;0:49.121;116.0;Jeremy Fletcher;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FCY;53.943;50.407;49.121;40.309;40.309;13.634;53.943;31.431;1:25.374;18.976;1:44.350;20.333;2:04.683;28.788;2:33.471;
